source,target
"Nghị định 07/2003/NĐ-CP Về sửa đổi, bổ sung một số điều của Quy chế quản lý đầu tư và xây dựng ban hành kèm theo Nghị định số 52/1999/NĐ-CP ngày 08 tháng 7 năm 1999 và Nghị định số 12/2000/NĐ-CP ngày 05 tháng 5 năm 2000 của Chính phủ",Nghị định 16/2005/NĐ-CP Về quản lý dự án đầu tư xây dựng công trình
Nghị định 213/2004/NĐ-CP Về việc bổ sung 19 mặt hàng vào Danh mục hàng hoá và thuế suất thuế nhập khẩu của Việt Namđể thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT)của các nước ASEAN cho các năm 2004 - 2006,"Nghị định 13/2005/NĐ-CP Về việc sửa đổi, bổ sung Danh mục hàng hoá và thuế suất thuế nhập khẩu của Việt Nam để thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT) của các nước ASEAN cho các năm 2005 - 2013"
Nghị định 151/2004/NĐ-CP Về việc sửa đổi thuế suất thuế nhập khẩu một số mặt hàng thuộc Danh mục hàng hoá và thuế suất của Việt Nam thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT) của các nước ASEAN cho các năm 2003 - 2006 đã ban hành kèm theo Nghị định số 78/2003/NĐ-CP ngày 01 tháng 7 năm 2003 của Chính phủ,"Nghị định 13/2005/NĐ-CP Về việc sửa đổi, bổ sung Danh mục hàng hoá và thuế suất thuế nhập khẩu của Việt Nam để thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT) của các nước ASEAN cho các năm 2005 - 2013"
Nghị định 78/2003/NĐ-CP Về việc ban hành Danh mục hàng hoá và thuế suất của Việt Nam để thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT)của các nước ASEAN cho các năm 2003 - 2006.,"Nghị định 13/2005/NĐ-CP Về việc sửa đổi, bổ sung Danh mục hàng hoá và thuế suất thuế nhập khẩu của Việt Nam để thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT) của các nước ASEAN cho các năm 2005 - 2013"
"Nghị định 91/1998/NĐ-CP Ban hành Điều lệ xây dựng và quản lý quỹ ""Đền ơn đáp nghĩa""","Nghị định 07/2005/NĐ-CP Về việc sửa đổi, bổ sung Điều 12, Điều 13 của Điều lệ xây dựng và quản lý Quỹ ""Đền ơn đáp nghĩa"" ban hành kèm theo Nghị định số 91/1998/NĐ-CP ngày 09/11/1998 của Chính phủ"
Nghị định 213/2004/NĐ-CP Về việc bổ sung 19 mặt hàng vào Danh mục hàng hoá và thuế suất thuế nhập khẩu của Việt Nam để thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT)của các nước ASEAN cho các năm 2004 - 2006,"Nghị định 13/2005/NĐ-CP Về việc sửa đổi, bổ sung Danh mục hàng hoá và thuế suất thuế nhập khẩu của Việt Nam để thực hiện Hiệp định Ưu đãi thuế quan có hiệu lực chung (CEPT) của các nước ASEAN cho các năm 2005 - 2013"
"Nghị định 77/2000/NĐ-CP Về việc điều chỉnh mức tiền lương tối thiểu, mức trợ cấp và sinh hoạt phí đối với các đối tượng hưởng lương, phụ cấp, trợ cấp và sinh hoạt phí","Nghị định 210/2004/NĐ-CP Quy định về chế độ trợ cấp, phụ cấp ưu đãi đối với người có công với cách mạng"
"Nghị định 175/1999/NĐ-CP Về việc điều chỉnh mức tiền lương tối thiểu, mức trợ cấp và sinh hoạt phí đối với các đối tượng hưởng lương, phụ cấp, trợ cấp và sinh hoạt phí từ nguồn kinh phí thuộc ngân sách Nhà nước","Nghị định 210/2004/NĐ-CP Quy định về chế độ trợ cấp, phụ cấp ưu đãi đối với người có công với cách mạng"
"Nghị định 06/CP Về việc giải quyết tiền lương và trợ cấp năm 1997 đối với công chức, viên chức hành chính sự, nghiệp, người nghỉ hưu, nghỉ mất sức;; lực lượng vũ trang;; cán bộ xã, phường và một số đối tượng hưởng chính sách xã hội","Nghị định 210/2004/NĐ-CP Quy định về chế độ trợ cấp, phụ cấp ưu đãi đối với người có công với cách mạng"
"Nghị định 28/CP Quy định chi tiết và hướng dẫn thi hành một số Điều của Pháp lệnh Ưu đãi người hoạt động cách mạng, liệt sĩ và gia đình liệt sĩ, thương binh, bệnh binh, người hoạt động kháng chiến, người có công giúp đỡ cách mạng","Nghị định 210/2004/NĐ-CP Quy định về chế độ trợ cấp, phụ cấp ưu đãi đối với người có công với cách mạng"
Nghị định 27/CP Quy định tạm thời việc điều chỉnh mức lương hưu và mức trợ cấp đối với các đối tượng hưởng chính sách xã hội,"Nghị định 210/2004/NĐ-CP Quy định về chế độ trợ cấp, phụ cấp ưu đãi đối với người có công với cách mạng"
"Nghị định 03/2003/NĐ-CP  Về việc điều chỉnh tiền lương, trợ cấp xã hội và đổi mới một bước cơ chế quản lý tiền lương","Nghị định 210/2004/NĐ-CP Quy định về chế độ trợ cấp, phụ cấp ưu đãi đối với người có công với cách mạng"
"Nghị định 03/2003/NĐ-CP Về việc điều chỉnh tiền lương, trợ cấp xã hội và đổi mới một bước cơ chế quản lý tiền lương",Nghị định 203/2004/NĐ-CP Quy định mức lương tối thiểu
Nghị định 184/2004/NĐ-CP Quy định chi tiết việc thi hành Pháp lệnh Dân quân tự vệ,"Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang"
"Nghị định 116/2003/NĐ-CP Về việc tuyển dụng, sử dụng và quản lý cán bộ, công chức trong các đơn vị sự nghiệp của Nhà nước","Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang"
"Nghị định 03/2003/NĐ-CP Về việc điều chỉnh tiền lương, trợ cấp xã hội và đổi mới một bước cơ chế quản lý tiền lương","Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang"
"Nghị định 121/2003/NĐ-CP Về chế độ, chính sách đối với cán bộ, công chức ở xã, phường, thị trấn","Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang"
"Nghị định 117/2003/NĐ-CP Về việc tuyển dụng, sử dụng và quản lý cán bộ, công chức trong các cơ quan nhà nước","Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang"
"Nghị định 35/2001/NĐ-CP Về chính sách đối với nhà giáo, cán bộ quản lý giáo dục công tác ở trường chuyên biệt, ở vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn","Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang"
"Nghị định 204/2004/NĐ-CP Về chế độ tiền lương đối với cán bộ, công chức,viên chức và lực lượng vũ trang","Nghị định 14/2012/NĐ-CP Về sửa đổi điều 7 Nghị định số 204/2004/NĐ-CP ngày 14 tháng 12 năm 2004 của Chính phủ về chế độ tiền lương đối với cán bộ, công chức, viên chức và lực lượng vũ trang và mục I bảng phụ cấp chức vụ lãnh đạo (bầu cử, bổ nhiệm) trong các cơ quan nhà nước, đơn vị sự nghiệp của nhà nước; cơ quan, đơn vị thuộc Quân đội nhân dân và Công an nhân dân ban hành kèm theo Nghị định số 204/2004/NĐ-CP "
Nghị định 202/2004/NĐ-CP Về xử phạt vi phạm hành chính trong lĩnh vực tiền tệ và hoạt động ngân hàng,"Nghị định 95/2011/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 202/2004/NĐ-CP ngày 10 tháng 12 năm 2004 của Chính phủ về xử phạt vi phạm hành chính trong lĩnh vực tiền tệ và hoạt động ngân hàng"
Nghị định 185/2004/NĐ-CP Về xử phạt vi phạm hành chính trong lĩnh vực kế toán,"Nghị định 39/2011/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 185/2004/NĐ-CP ngày 04 tháng 11 năm 2004 của Chính phủ về xử phạt vi phạm hành chính trong lĩnh vực kế toán "
Nghị định 08/2000/NĐ-CP Về đăng ký giao dịch bảo đảm,Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
"Nghị định 73/1999/NĐ-CP Về chính sách khuyến khích xã hội hoá đối với các hoạt động trong lĩnh vực giáo dục, y tế, văn hóa, thể thao",Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
"Nghị định 25/1999/NĐ-CP Về phương thức trả nhà ở, giá cho thuê nhà ở khi chưa trả lại nhà và thủ tục xác lập quyền sở hữu nhà ở được quy định tại Nghị quyết số 58/1998/NQ-UBTVQH10 ngày 20/08/1998 của ủy ban Thường vụ Quốc hội về giao dịch dân sự về nhà ở được xác lập trước ngày 01/07/1991",Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
Nghị định 14/1998/NĐ-CP Về quản lý tài sản Nhà nước,Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
Nghị định 61/CP Về mua bán và kinh doanh nhà ở,Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
Nghị định 60/CP Về quyền sở hữu nhà ở và quyền sử dụng đất ở tại đô thị,Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
Nghị định 38/2003/NĐ-CP Về việc chuyển đổi một số doanh nghiệp có vốn đầu tư nước ngoài sang hoạt động theo  hình thức Công ty cổ phần,Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai
Nghị định 181/2004/NĐ-CP Về thi hành Luật Đất đai,"Nghị định 38/2011/NĐ-CP Sửa đổi, bổ sung một số điều quy định về thủ tục hành chính của Nghị định số 181/2004/NĐ-CP ngày 29 tháng 10 năm 2004, Nghị định số 149/2004/NĐ-CP ngày 27 tháng 7 năm 2004 và Nghị định số 160/2005/NĐ-CP ngày 27 tháng 12 năm 2005 "
Nghị định 07/2000/NĐ-CP Về chính sách cứu trợ xã hội,"Nghị định 168/2004/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 07/2000/NĐ-CP ngày 09 tháng 3 năm 2000 của Chính phủ về chính sách cứu trợ xã hội"
Nghị định 158/2004/NĐ-CP Về việc thành lập Ban Thi đua - Khen thưởng Trung ương,"Nghị định 08/NĐ-CP Về việc chuyển Ban Thi đua - Khen thưởng Trung ương, Ban Tôn giáo Chính phủ, Ban Cơ yếu Chính phủ vào Bộ Nội vụ"
Nghị định 41/2002/NĐ-CP Về chính sách đối với lao động dôi dư do sắp xếp lại doanh nghiệp nhà nước,"Nghị định 155/2004/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 41/2002/NĐ-CP ngày 11 tháng 4 năm 2002 của Chính phủ về chính sách đối với lao động dôi dư do sắp xếp lại doanh nghiệp nhà nước"
Nghị định 164/2003/NĐ-CP Quy định chi tiết thi hành Luật Thuế thu nhập doanh nghiệp,"Nghị định 152/2004/NĐ-CP Sửa đổi, bổ sung một số điều Nghị định số 164/2003/NĐ-CP ngày 22 tháng 12 năm 2003 của Chính phủ quy định chi tiết thi hành Luật Thuế thu nhập doanh nghiệp"
"Nghị định 149/2004/NĐ-CP Quy định việc cấp phép thăm dò, khai thác, sử dụng tài nguyên nước,xả nước thải vào nguồn nước","Nghị định 38/2011/NĐ-CP Sửa đổi, bổ sung một số điều quy định về thủ tục hành chính của Nghị định số 181/2004/NĐ-CP ngày 29 tháng 10 năm 2004, Nghị định số 149/2004/NĐ-CP ngày 27 tháng 7 năm 2004 và Nghị định số 160/2005/NĐ-CP ngày 27 tháng 12 năm 2005 "
"Nghị định 135/2004/NĐ-CP Quy định chế độ áp dụng biện pháp đưa vào cơ sở chữa bệnh,tổ chức hoạt động của cơ sở chữa bệnh theo Pháp lệnh Xử lý vi phạm hành chính và chế độ áp dụng đối với người chưa thành niên, người tự nguyện vào cơ sở chữa bệnh","Nghị định 61/2011/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 135/2004/NĐ-CP ngày 10 tháng 6 năm 2004 của Chính phủ quy định về chế độ áp dụng biện pháp đưa vào cơ sở chữa bệnh, tổ chức hoạt động của cơ sở chữa bệnh theo Pháp lệnh Xử lý vi phạm hành chính và chế độ áp dụng đối với người chưa thành niên, người tự nguyện vào cơ sở chữa bệnh "
Nghị định 93/2001/NĐ-CP Về phân cấp quản lý một số lĩnh vực cho thành phố Hồ Chí Minh,Nghị định 124/2004/NĐ-CP Quy định về một số cơ chế tài chính ngân sách đặc thù đối với thành phố Hồ Chí Minh
Nghị định 54/1999/NĐ-CP Về bảo vệ an toàn lưới điện cao áp,"Nghị định 118/2004/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 54/1999/NĐ-CP ngày 08 tháng 7 năm 1999 của Chính phủ về bảo vệ an toàn lưới điện cao áp"
Nghị định 81/CP Quy định chi tiết và hướng dẫn thi hành một số điều của Bộ luật Lao động về lao động là người tàn tật,"Nghị định 116/2004/NĐ-CP Về việc sửa đổi, bổ sung một số điều của Nghị định số 81/CP ngày 23/11/1995 quy định chi tiết và hướng dẫn thi hành một số điều của Bộ luật Lao động về lao là người tàn tật"
