source,target
Thông tư 152/2015/TT-BTC Hướng dẫn về thuế tàỉ nguỵên,"Thông tư 12/2016/TT-BTC sửa đổi, bổ sung khoản 1 Điều 7 Thông tư số 152/2015/TT-BTC ngày 02 tháng 10 năm 2015 hướng dẫn về thuế tài nguyên"
Thông tư 25/2015/TT-BTTTT Quy định về quản lý và sử dụng kho số viễn thông,"Thông tư 40/2017/TT-BTTTT Sửa đổi, bổ sung một số điều của Thông tư số 25/2015/TT-BTTTT ngày 09 tháng 9 năm 2015 của Bộ trưởng Bộ Thông tin và Truyền thông quy định về quản lý và sử dụng kho số viễn thông"
"Thông tư 16/2015/TT-BTTTT Quy định chi tiết thi hành Nghị định số 187/2013/NĐ-CP ngày 20 tháng 11 năm 2013 của Chính phủ về xuất khẩu, nhập khẩu hàng hóa trong lĩnh vực in, phát hành xuất bản phẩm","Thông tư 41/2016/TT-BTTTT Sửa đổi, bổ sung một số điều của Thông tư số 16/2015/TT-BTTTT ngày 17 tháng 6 năm 2015 của Bộ trưởng Bộ Thông tin và Truyền thông quy định chi tiết thi hành Nghị định số 187/2013/NĐ-CP ngày 20 tháng 11 năm 2013 của Chính phủ về xuất khẩu, nhập khẩu hàng hóa trong lĩnh vực in, phát hành xuất bản phẩm"
"Thông tư 38/2015/TT-BTC Quy định về thủ tục hải quan; kiểm tra, giám sát hải quan; thuế xuất khẩu thuế nhập khẩu và quản lý thuế đối vớỉ hàng hoá xuất khẩu, nhập khẩu.","Thông tư 39/2018/TT-BTC Sửa đổi, bổ sung một số điều tại Thông tư số 38/2015/TT-BTC ngày 25 tháng 3 năm 2015 của Bộ trưởng Bộ Tài chính quy định về thủ tục hải quan; kiểm tra, giám sát hải quan; thuế xuất khẩu, thuế nhập khẩu và quản lý thuế đối với hàng hoá xuất khẩu, nhập khẩu"
Thông tư 12/2015/TT-BNNPTNT Hướng dẫn kiểm tra an toàn thực phẩm hàng hóa có nguồn gốc thực vật nhập khẩu,"Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
"Thông tư 26/2015/TT-BTC Hướng dẫn về thuế gỉá trị gia tăng và quản lý thuế tai Nghị đinh số 12/2015/NĐ-CP ngày 12 tháng 2 năm 2015 của Chính phủ quy định chi tỉết thi hành Luật sửa đổi, bổ sung một số điều của các Luật về thuế và sửa đổi, bổ sung một số điều của các Nghị định về thuế và sửa đổỉ, bổ sung môt số điều của Thồng tư số 39/2014/TT-BTC ngày 31/3/2014 của Bộ Tài chính về hóa đơn bán hàng hóa, cung ứng dịch vụ","Thông tư 06/2017/TT-BTC Sửa đổi, bổ sung khoản 1 Đíều 34a Thông tư số 156/2013/TT-BTC ngày 06/11/2013 của Bộ Tài chính hướng dẫn thi hành một số điều của Luật Quản lý thuế (đã được bổ sung tại Khoản 10 Điều 2 Thông tư 26/2015/TT-BTC)"
"Thông tư 04/2015/TT-BNNPTNT Hướng dẫn thực hiện một số nội dung của Nghị định số 187/2013/NĐ-CP ngày 20/11/2013 của Chính phủ quy định chi tiết thi hành Luật Thương mại về hoạt động mua bán hàng hoá quốc tế và các hoạt động đại lý, mua, bán, gia công và quá cảnh hàng hoá với nước ngoài trong lĩnh vực nông nghiệp, lâm nghiệp va thủy sản","Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
Thông tư 29/2009/TT-BGTVT Hướng dẫn thực hiện một số điều của Hiệp định tạo thuận lợi vận tải người và hàng hóa qua lại biên giới giữa các nước tiểu vùng Mê Công mở rộng,"Thông tư 89/2014/TT-BGTVT Sửa đổi, bổ sung một số điều của Thông tư số 29/2009/TT-BGTVT ngày 17 tháng 11 năm 2009 của Bộ Giao thông vận tải hướng dẫn thực hiện một số điều của Hiệp định tạo thuận lợi vận tải người và hàng hóa qua lại biên giới giữa các nước tiểu vùng Mê Công mở rộng"
"Thông tư 12/2011/TT-BTP Về việc ban hành và hướng dẫn việc ghi chép, lưu trữ, sử dụng biểu mẫu nuôi con nuôi","Thông tư 24/2014/TT-BTP Sửa đổi, bổ sung một số điều của Thông tư số 12/2011/TT-BTP ngày 27 tháng 6 năm 2011 của Bộ Tư pháp về việc ban hành và hướng dẫn việc ghi chép, lưu trữ, sử dụng biểu mẫu nuôi con nuôi"
"Thông tư 43/2014/TT-BNNPTNT Ban hành Danh mục sản phẩm nông lâm thủy sản, sản phẩm phụ trợ, sản phẩm cơ khí để bảo quản, chế biến nông lâm thủy sản được hỗ trợ theo Nghị định số 210/2013/NĐ-CP ngày 19 tháng 12 năm 2013 của Chính phủ","Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
Thông tư 41/2014/TT-BNNPTNT Hướng dẫn một số điều của Nghị định số 202/2013/NĐ-CP ngày 27 tháng 11 năm 2013 của Chính phủ về quản lý phân bón thuộc trách nhiệm quản lý nhà nước của Bộ Nông nghiệp và Phát triển nông thôn,"Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
Thông tư 34/2014/TT-BNNPTNT Hướng dẫn kiểm tra chất lượng muối nhập khẩu,"Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
Thông tư 20/2014/TT-BCT Quy định thực hiện Quy tắc xuất xứ trong Hiệp định khu vực thương mại tự do ASEAN - Hàn Quốc,"Thông tư 26/2018/TT-BCT sửa đổi, bổ sung Phụ lục IV ban hành kèm theo Thông tư số 20/2014/TT-BCT ngày 25 tháng 6 năm 2014 của Bộ Công Thương quy định thực hiện Quy tắc xuất xứ trong Hiệp định Khu vực thương mại tự do ASEAN - Hàn Quốc"
Thông tư 16/2014/TT-BCT Quy định về thực hiện giá bán điện,"Thông tư 25 /2018/TT-BCT Sửa đổi, bổ sung một số điều của Thông tư số 16/2014/TT-BCT ngày 29 tháng 5 năm 2014 của Bộ trưởng Bộ Công Thương quy định về thực hiện giá bán điện"
Thông tư 08/2014/TT-BNNPTNT Hướng dẫn thực hiện một số điều của Quyết định số 68/2013/QĐ-TTg ngày 14/11/2013 của Thủ tướng chính phủ về chính sách hỗ trợ nhằm giảm tổn thất trong nông nghiệp,"Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
"Thông tư 22/2010/TT-BTP Hướng dẫn về đăng ký, cung cấp thông tin trực tuyến giao dịch bảo đảm, hợp đồng, thông báo việc kê biên tài sản thi hành án","Thông tư 08/2014/TT-BTP Sửa đổi, bổ sung một số điều của Thông tư số 05/2011/TT-BTP ngày 16 tháng 02 năm 2011 của Bộ Tư pháp hướng dẫn một số vấn đề về đăng ký, cung cấp thông tin về giao dịch bảo đảm, hợp đồng, thông báo việc kê biên tài sản thi hành án theo phương thức trực tiếp, bưu điện, fax, thư điện tử tại trung tâm đăng ký giao dịch, tài sản của cục đăng ký quốc gia giao dịch bảo đảm thuộc bộ tư pháp và Thông tư số 22/2010/TT-BTP ngày 06 tháng 12 năm 2010 của Bộ Tư pháp hướng dẫn về đăng ký, cung cấp thông tin trực tuyến giao dịch bảo đảm, hợp đồng, thông báo việc kê biên tài sản thi hành án"
"Thông tư 05/2011/TT-BTP Hướng dẫn một số vấn đề về đăng ký, cung cấp thông tin về giao dịch bảo đảm, hợp đồng, thông báo việc kê biên tài sản thi hành án theo phương thức trực tiếp, bưu điện, fax, thư điện tử tại Trung tâm Đăng ký giao dịch, tài sản của Cục Đăng ký quốc gia giao dịch bảo đảm thuộc Bộ Tư pháp","Thông tư 08/2014/TT-BTP Sửa đổi, bổ sung một số điều của Thông tư số 05/2011/TT-BTP ngày 16 tháng 02 năm 2011 của Bộ Tư pháp hướng dẫn một số vấn đề về đăng ký, cung cấp thông tin về giao dịch bảo đảm, hợp đồng, thông báo việc kê biên tài sản thi hành án theo phương thức trực tiếp, bưu điện, fax, thư điện tử tại trung tâm đăng ký giao dịch, tài sản của cục đăng ký quốc gia giao dịch bảo đảm thuộc bộ tư pháp và Thông tư số 22/2010/TT-BTP ngày 06 tháng 12 năm 2010 của Bộ Tư pháp hướng dẫn về đăng ký, cung cấp thông tin trực tuyến giao dịch bảo đảm, hợp đồng, thông báo việc kê biên tài sản thi hành án"
"Thông tư 02/2014/TT-BGTVT Quy định quy trình thanh tra chuyên ngành, xử phạt vi phạm hành chính; công tác lập kế hoạch, chế độ báo cáo và quản lý nội bộ của thanh tra ngành Giao thông vận tải","Thông tư 32/2016/TT-BGTVT Sửa đổi, bổ sung một số điều của Thông tư số 02/2014/TT-BGTVT ngày 25 tháng 02 năm 2014 của Bộ trưởng Bộ Giao thông vận tải quy định quy trình thanh tra chuyên ngành, xử phạt vi phạm hành chính; công tác lập kế hoạch, chế độ báo cáo và quản lý nội bộ của Thanh tra ngành Giao thông vận tải"
"Thông tư 156/2013/TT-BTC Hướng dẫn thi hành một số điều của Luật Quản lý thuế; Luật sửa đổi, bổ sung một số điều của Luật Quản lý thuế và Nghị định số 83/2013/NĐ-CP ngày 22/7/2013 của Chính phủ","Thông tư 93/2017/TT-BTC Sửa đổi, bổ sung Khoản 3, Khoản 4 Điều 12 Thông tư số 219/2013/TT-BTC ngày 31/12/2013 (đã được sửa đổi, bổ sung tại Thông tư số 119/2014/TT-BTC ngày 25/8/2014) và bãi bỏ Khoản 7 Điều 11 Thông tư số 156/2013/TT-BTC ngày 06/11/2013 của Bộ Tài chính"
"Thông tư 156/2013/TT-BTC Hướng dẫn thi hành một số điều của Luật Quản lý thuế; Luật sửa đổi, bổ sung một số điều của Luật Quản lý thuế và Nghị định số 83/2013/NĐ-CP ngày 22/7/2013 của Chính phủ","Thông tư 79/2017/TT-BTC Sửa đổi, bổ sung tiết bl Điểm b Khoản 4 Điều 48 Thông tu số 156/2013/TT-BTC ngày 06/11/2013 của Bộ Tài chính hướng dẫn thi hành một số điều cửa Luật Quản lý thuế"
"Thông tư 156/2013/TT-BTC Hướng dẫn thi hành một số điều của Luật Quản lý thuế; Luật sửa đổi, bổ sung một số điều của Luật Quản lý thuế và Nghị định số 83/2013/NĐ-CP ngày 22/7/2013 của Chính phủ","Thông tư 150/2016/TT-BTC Quy định mức thu, chế độ thu, nộp lệ phí cấp giấy phép thành lập và hoạt động của tổ chức tín dụng; giấy phép thành lập chi nhánh ngân hàng nước ngoài, văn phòng đại diện của tổ chức tín dụng nước ngoài, tổ chức nước ngoài khác có hoạt động ngân hàng; giấy phép hoạt động cung ứng dịch vụ trung gian thanh toán cho các tổ chức không phải là ngân hàng"
"Thông tư 156/2013/TT-BTC Hướng dẫn thi hành một số điều của Luật Quản lý thuế; Luật sửa đổi, bổ sung một số điều của Luật Quản lý thuế và Nghị định số 83/2013/NĐ-CP ngày 22/7/2013 của Chính phủ","Thông tư 06/2017/TT-BTC Sửa đổi, bổ sung khoản 1 Đíều 34a Thông tư số 156/2013/TT-BTC ngày 06/11/2013 của Bộ Tài chính hướng dẫn thi hành một số điều của Luật Quản lý thuế (đã được bổ sung tại Khoản 10 Điều 2 Thông tư 26/2015/TT-BTC)"
"Thông tư 19/2013/TT-BNNPTNT Hướng dẫn biện pháp sử dụng năng lượng tiết kiệm, hiệu quả trong sản xuất nông nghiệp","Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
Thông tư 46/2012/TT-BCT Quy định chi tiết một số nội dung của Nghị định số 45/2012/NĐ-CP ngày 21 tháng 5 năm 2012 của Chính phủ về khuyến công,"Thông tư 20/2017/TT-BCT Sửa đổi, bổ sung một số điều của Thông tư số 46/2012/TT-BCT ngày 28/12/2012 của Bộ Công Thương quy định chi tiết một số nội dung của Nghị định số 45/2012/NĐ-CP ngày 21/5/2012 của Chính phủ về khuyến công"
Thông tư 55/2012/TT-BNNPTNT Hướng dẫn thủ tục chỉ định tổ chức chứng nhận hợp quy và công bố hợp quy thuộc phạm vi  quản lý của Bộ Nông nghiệp và Phát triển nông thôn,"Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
"Thông tư 16/2011/TT-BNNPTNT Quy định về đánh giá, chỉ định và quản lý  phòng thử nghiệm ngành nông nghiệp và phát triển nông thôn","Thông tư 52/2012/TT-BNNPTNT Sửa đổi, bổ sung một số điều của Thông tư số 16/2011/TT-BNNPTNT  ngày 01 tháng 04 năm 2011 và Thông tư 54/2011/TT-BNNPTNT ngày 03 tháng 8 năm 2011"
"Thông tư 54/2011/TT-BNNPTNT Yêu cầu năng lực phòng thử nghiệm về chất lượng, an toàn thực phẩm Nông lâm thủy sản và muối","Thông tư 52/2012/TT-BNNPTNT Sửa đổi, bổ sung một số điều của Thông tư số 16/2011/TT-BNNPTNT  ngày 01 tháng 04 năm 2011 và Thông tư 54/2011/TT-BNNPTNT ngày 03 tháng 8 năm 2011"
"Thông tư 52/2012/TT-BNNPTNT Sửa đổi, bổ sung một số điều của Thông tư số 16/2011/TT-BNNPTNT  ngày 01 tháng 04 năm 2011 và Thông tư 54/2011/TT-BNNPTNT ngày 03 tháng 8 năm 2011","Thông tư 11/2017/TT-BNNPTNT Sửa đổi, bổ sung một số điều của các văn bản QPPL liên quan đến chức năng, nhiệm vụ của các đơn vị thuộc Bộ Nông nghiệp và PTNT"
