source,target
"Quyết định 113/2009/QĐ-TTg Sửa đổi, bổ sung một số điều của các Quyết định: số 24/2008/QĐ-TTg;; số 25/2008/QĐ-TTg;; số 26/2008/QĐ-TTg và số 27/2008/QĐ-TTg ngày 05 tháng 02 năm 2008 của Thủ tướng Chính phủ về một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh vùng Bắc Trung Bộ và duyên hải Trung Bộ, Tây Nguyên, đồng bằng sông Cửu Long,trung du và miền núi Bắc Bộ đến năm 2010","Quyết định 14/2012/QĐ-TTg Sửa đổi, bổ sung một số điều của Quyết định số 139/2002/QĐ-TTg ngày 15 tháng 10 năm 2002 của Thủ tướng Chính phủ về khám, chữa bệnh cho người nghèo"
"Quyết định 139/2002/QĐ-TTg Về việc khám, chữa bệnh cho người nghèo","Quyết định 14/2012/QĐ-TTg Sửa đổi, bổ sung một số điều của Quyết định số 139/2002/QĐ-TTg ngày 15 tháng 10 năm 2002 của Thủ tướng Chính phủ về khám, chữa bệnh cho người nghèo"
Quyết định 87/2004/QĐ-TTg Về việc ban hành Quy chế Quản lý hoạt động của nhà thầu nước ngoài trong lĩnh vực xây dựng tại Việt Nam,"Quyết định 03/2012/QĐ-TTg Về việc sửa đổi, bổ sung một số điều của quy chế quản lý hoạt động của nhà thầu nước ngoài trong lĩnh vực xây dựng tại Việt Nam ban hành kèm theo Quyết định số 87/2004/QĐ-TTg"
Quyết định 147/2007/QĐ-TTg Một số chính sách phát triển rừng sản xuất giai đoạn 2007 - 2015,"Quyết định 66/2011/QĐ-TTg Sửa đổi, bổ sung một số điều của Quyết định số 147/2007/QĐ-TTgngày 10 tháng 9 năm 2007 về một số chính sách phát triển rừng sản xuất giai đoạn 2007 – 2015"
Quyết định 186/2006/QĐ-TTg Về việc ban hành Quy chế quản lý rừng,"Quyết định 34/2011/QĐ-TTg Sửa đổi, bổ sung một số điều Quy chế quản lý rừng kèm theo Quyết định 186/2006/QĐ-TTgngày 14 tháng 08 năm 2006 của Thủ tướng Chính phủ ban hành"
"Quyết định 326/TTg Về việc phê chuẩn hạng đất tính thuế sử dụng đất nông nghiệp cho các tỉnh, thành phố trực thuộc Trung ương",Quyết định 23/2011/QĐ-TTg Về việc phê duyệt hạng đất tính thuế sử dụng đất nông nghiệp tại tỉnh Đắk Lắk
Quyết định 64/2009/QĐ-TTg Về việc ban hành cơ chế quản lý tài chính và biên chế đối với ngành Thuế năm 2009 và năm 2010,Quyết định 16/2011/QĐ-TTg Về việc thực hiện cơ chế quản lý tài chính và biên chế đối với Tổng cục Thuế và Tổng cục Hải quan giai đoạn 2011-2015
Quyết định 63/2009/QĐ-TTg Về việc ban hành cơ chế quản lý tài chính và biên chế đối với ngành Hải quan năm 2009 và năm 2010,Quyết định 16/2011/QĐ-TTg Về việc thực hiện cơ chế quản lý tài chính và biên chế đối với Tổng cục Thuế và Tổng cục Hải quan giai đoạn 2011-2015
"Quyết định 09/2007/QĐ-TTg Về việc sắp xếp lại, xử lý nhà, đất thuộc sở hữu Nhà nước",Quyết định 86/2010/QĐ-TTg Về việc ban hành Quy chế tài chính phục vụ di dời các cơ sở gây ô nhiễm môi trường và các cơ sở phải di dời theo quy hoạch xây dựng đô thị
"Quyết định 140/2008/QĐ-TTg Về việc sửa đổi, bổ sung Quyết định số 09/2007/QĐ-TTg ngày 19 tháng 01 năm 2007 của Thủ tướng Chính phủ về việc sắp xếp lại, xử lý nhà, đất thuộc sở hữu Nhà nước",Quyết định 86/2010/QĐ-TTg Về việc ban hành Quy chế tài chính phục vụ di dời các cơ sở gây ô nhiễm môi trường và các cơ sở phải di dời theo quy hoạch xây dựng đô thị
Quyết định 982/QĐ-TTg Chuyển Công ty mẹ - Tổng Công ty lương thực miền bắc thành công ty trách nhiệm hữu hạn một thành viên do nhà nước làm chủ sở hữu,Nghị định 12/2014/NĐ-CP Về Điều lệ tổ chức và hoạt động của Tổng công ty Lương thực miền Bắc.
"Quyết định 44/2008/QĐ-TTg Về việc ban hành Quy chế hoạt động của Khu kinh tế cửa khẩu Lào Cai, tỉnh Lào Cai","Quyết định 16/2010/QĐ-TTg Sửa đổi, bãi bỏ một số quy định tại các Quy chế hoạt động của khu kinh tế cửa khẩu"
Quyết định 162/2007/QĐ-TTg Ban hành Quy chế hoạt động của Khu kinh tế cửa khẩu quốc tế Cầu Treo tỉnh Hà Tĩnh,"Quyết định 16/2010/QĐ-TTg Sửa đổi, bãi bỏ một số quy định tại các Quy chế hoạt động của khu kinh tế cửa khẩu"
"Quyết định 140/2007/QĐ-TTg Về việc ban hành Quy chế hoạt động của Khu kinh tế cửa khẩu Mộc Bài, tỉnh Tây Ninh","Quyết định 16/2010/QĐ-TTg Sửa đổi, bãi bỏ một số quy định tại các Quy chế hoạt động của khu kinh tế cửa khẩu"
Quyết định 65/2007/QĐ-TTg Về việc ban hành Quy chế hoạt động của khu kinh tế cửa khẩu tỉnh An Giang,"Quyết định 16/2010/QĐ-TTg Sửa đổi, bãi bỏ một số quy định tại các Quy chế hoạt động của khu kinh tế cửa khẩu"
"Quyết định 11/2005/QĐ-TTg Ban hành Quy chế Khu kinh tế - Thương mại đặc biệt Lao Bảo, tỉnh Quảng Trị","Quyết định 16/2010/QĐ-TTg Sửa đổi, bãi bỏ một số quy định tại các Quy chế hoạt động của khu kinh tế cửa khẩu"
Quyết định 144/2006/QĐ-TTg Về việc áp dụng hệ thống quản lý chất lượng theo tiêu chuẩn TCVN ISO 9001:2000 vào hoạt động của các cơ quan hành chính nhà nước,"Quyết định 118/2009/QĐ-TTg Về việc sửa đổi, bổ sung một số điều của Quyết định số 144/2006/QĐ-TTg ngày 20 tháng 6 năm 2006 của Thủ tướng Chính phủ quy định áp dụng hệ thống quản lý chất lượng theo tiêu chuẩn TCVN ISO 9001:2000 vào hoạt động của các cơ quan hành chính nhà nước"
"Quyết định 113/2009/QĐ-TTg Sửa đổi, bổ sung một số điều của các Quyết định: số 24/2008/QĐ-TTg; số 25/2008/QĐ-TTg; số 26/2008/QĐ-TTg và số 27/2008/QĐ-TTg ngày 05 tháng 02 năm 2008 của Thủ tướng Chính phủ về một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh vùng Bắc Trung Bộ và duyên hải Trung Bộ, Tây Nguyên, đồng bằng sông Cửu Long,trung du và miền núi Bắc Bộ đến năm 2010","Quyết định 14/2012/QĐ-TTg Sửa đổi, bổ sung một số điều của Quyết định số 139/2002/QĐ-TTg ngày 15 tháng 10 năm 2002 của Thủ tướng Chính phủ về khám, chữa bệnh cho người nghèo "
"Quyết định 10/2000/QĐ-TTg Về việc thành lập Ban Quản lý Khu công nghệ cao Hòa Lạc trực thuộc Bộ Khoa học, Công nghệ và Môi trường","Quyết định 98/2009/QĐ-TTg Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban Quản lý Khu Công nghệ cao Hòa Lạc trực thuộc Bộ Khoa học và Công nghệ"
"Quyết định 27/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh Vùng trung du và miền núi Bắc Bộ đến năm 2010","Quyết định 75/2009/QĐ-TTg Về việc quy định chế độ phụ cấp đối với nhân viên y tế thôn, bản"
"Quyết định 26/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh, thành phố vùng đồng bằng sông Cửu Long đến năm 2010","Quyết định 75/2009/QĐ-TTg Về việc quy định chế độ phụ cấp đối với nhân viên y tế thôn, bản"
"Quyết định 25/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh vùng Tây Nguyên đến năm 2010","Quyết định 75/2009/QĐ-TTg Về việc quy định chế độ phụ cấp đối với nhân viên y tế thôn, bản"
"Quyết định 24/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh vùng Bắc Trung Bộ và duyên hải Trung Bộ đến năm 2010","Quyết định 75/2009/QĐ-TTg Về việc quy định chế độ phụ cấp đối với nhân viên y tế thôn, bản"
Quyết định 14/2005/QĐ-TTg Về việc ban hành Quy chế tổ chức và hoạt động của trường đại học tư thục,Quyết định 61/2009/QĐ-TTg Về việc ban hành Quy chế tổ chức và hoạt động của trường đại học tư thục
"Quyết định 27/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh Vùng trung du và miền núi Bắc Bộ đến năm 2010",Quyết định 43/2009/QĐ-TTg Về việc ban hành cơ chế hỗ trợ vốn ngân sách trung ương để đầu tư xây dựng kết cấu hạ tầng kỹ thuật khu công nghiệp tại các địa phương có điều kiện kinh tế - xã hội khó khăn
"Quyết định 26/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh, thành phố vùng đồng bằng sông Cửu Long đến năm 2010",Quyết định 43/2009/QĐ-TTg Về việc ban hành cơ chế hỗ trợ vốn ngân sách trung ương để đầu tư xây dựng kết cấu hạ tầng kỹ thuật khu công nghiệp tại các địa phương có điều kiện kinh tế - xã hội khó khăn
"Quyết định 25/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh vùng Tây Nguyên đến năm 2010",Quyết định 43/2009/QĐ-TTg Về việc ban hành cơ chế hỗ trợ vốn ngân sách trung ương để đầu tư xây dựng kết cấu hạ tầng kỹ thuật khu công nghiệp tại các địa phương có điều kiện kinh tế - xã hội khó khăn
"Quyết định 24/2008/QĐ-TTg Về việc ban hành một số cơ chế, chính sách hỗ trợ phát triển kinh tế - xã hội đối với các tỉnh vùng Bắc Trung Bộ và duyên hải Trung Bộ đến năm 2010",Quyết định 43/2009/QĐ-TTg Về việc ban hành cơ chế hỗ trợ vốn ngân sách trung ương để đầu tư xây dựng kết cấu hạ tầng kỹ thuật khu công nghiệp tại các địa phương có điều kiện kinh tế - xã hội khó khăn
Công văn 4274/NHPT-PC Hướng dẫn thực hiện Quy chế đảm bảo tiền vay của NHPT,"Quyết định 909/QĐ-NHPT Sửa đổi, bổ sung một số nội dung về quy định giao nhận, bảo quản, vận chuyển tiền mặt, tài sản quý, giấy tờ có giá trong hệ thống Ngân hàng Phát triển Việt Nam ban hành kèm theo Quyết định số 443/QĐ-NHPT ngày 16/6/2008 của Tổng Giám đốc Ngân hàng Phát triển Việt Nam"
606/QĐ-NHPT Ban hành hệ thống tài khoản kế toán và báo cáo tài chính Ngân hàng Phát triển Việt Nam,"Quyết định 896/QĐ-NHPT Sửa đổi, bổ sung một số quy định về hồ sơ mở tài khoản của khách hàng"
"652/QĐ-NHPT Sửa đổi, bổ sung một số nội dung tại Quyết định số 606/QĐ-NHPT","Quyết định 896/QĐ-NHPT Sửa đổi, bổ sung một số quy định về hồ sơ mở tài khoản của khách hàng"
"Quyết định 122/2008/QĐ-BTC V/v ban hành Quy trình tiếp công dân, nhận và giải quyết đơn khiếu nại, tố cáo của công dân tại các đơn vị thuộc Bộ Tài chính","Thông tư 49/2011/TT-BTC Sửa đổi, bổ sung Quy chế, quy trình tiếp công dân, nhận và giải quyết đơn thư khiếu nại, tố cáo của công dân tại các đơn vị thuộc Bộ Tài chính được ban hành kèm theo Quyết định số 43/2007/QĐ-BTC ngày 04/6/2007 và Quyết định số 122/2008/QĐ-BTC ngày 25/12/2008 của Bộ trưởng Bộ Tài chính"
Quyết định 77/2002/QĐ-TTg Về việc phê duyệt Chương trình Phòng chống một số bệnh không lây nhiễm giai đoạn 2002-2010,"Quyết định 172/2008/QĐ-TTg Về việc bổ sung Quyết định số 108/2007/QĐ-TTg ngày 17 tháng 7 năm 2007 của Thủ tướng Chính phủ phê duyệt Chương trình mục tiêu quốc gia phòng, chống một số bệnh xã hội, bệnh dịch nguy hiểm và HIV/AIDS giai đoạn 2006 – 2010"
Quyết định 05/2006/QĐ-BTNMT Về việc ban hành Định mức kinh tế - kỹ thuật đo đạc bản đồ,"Quyết định 10/2008/QĐ-BTNMT Về việc ban hành Định mức kinh tế - kỹ thuật đo đạc lập bản đồ địa chính, đăng ký quyền sử dụng đất, lập hồ sơ địa chính, cấp giấy chứng nhận quyền sử dụng đất"
Quyết định 46/2008/QĐ-BCT Ban hành Quy chế xét tặng Kỷ niệm chương “Vì sự nghiệp phát triển ngành Công Thương Việt Nam”,"Thông tư 08/2011/TT-BCT Sửa đổi, bổ sung một số điều quy định về thủ tục hành chính tại Quyết định số 46/2008/QĐ-BCT ngày 17 tháng 12 năm 2008 của Bộ trưởng Bộ Công thương và quyết định số 15/2007/QĐ-BTM ngày 05 tháng 6 năm 2007 của Bộ trưởng Bộ Thương mại"
"Quyết định 117/2008/QĐ-BNN Ban hành Quy chế kiểm tra và công nhận cơ sở sản xuất, kinh doanh thủy sản đủ điều kiện đảm bảo vệ sinh an toàn thực phẩm","Thông tư 23/2011/TT-BNNPTNT Sửa đổi, bổ sung, bãi bỏ một số quy định về thủ tục hành chính trong lĩnh vực quản lý chất lượng thủy sản theo Nghị quyết 57/NQ-CP ngày 15/10/2010 "
